ID,Price,SquareFootage,NumBathrooms,NumBedrooms,BackyardSpace,CrimeRate,SchoolRating,AgeOfHome,DistanceToCityCenter,EmploymentRate,PropertyTaxRate,RenovationQuality,LocalAmenities,TransportAccess,Fireplace,HouseColor,Garage,Floors,Windows,PreviousSalePrice,IsLuxury
6408,155525.584,694.91,2.117801384,3,844.13,28.05,7.89,53.35,8.84,92.05,1.58,2.98,8.26,4.57,No,Yellow,Yes,2,29,98655.13968,0
2195,164664.3915,550,1,4,696.13,14.58,9.59,43.23,42.41,91,2.56,5.21,5.29,2.24,Yes,Green,Yes,1,11,136656.1217,0
4504,184883.8949,925.5,1.744110584,2,821.07,2.5,7.17,25.04,17.66,88.6,1.41,3.44,6.53,6.51,No,Green,Yes,2,25,73035.6886,0
4459,252533.7874,550,1.504012334,1,184.95,42.87,4.59,79.8,26.56,88.51,1.9,3.49,3.4,5.86,Yes,White,Yes,1,15,125585.4861,0
5859,155815.2438,916.27,1.367545815,3,361.27,21.38,5.75,39.63,25.66,91.5,0.72,3.24,5.29,5.74,Yes,Green,No,1,5,271717.1763,1
4279,251127.5689,1092.84,3.073405996,3,972.76,25.6,5.73,42.65,28.11,90.72,1,4.21,0.8,6.59,Yes,White,No,1,17,329676.3405,0
6516,176525.3283,1095.53,1,3,347.73,38.92,7.47,88.28,30.45,92.85,1.72,3.8,5.31,4.8,No,Green,Yes,1,9,130984.8273,1
247,155116.99,868.62,1.5528157,3,206.64,30.34,10,24.76,7.67,99.9,1.79,6.04,2.04,2.89,No,Green,No,1,16,63591.73286,0
4393,251531.1664,550,1.557126467,3,182.65,35.88,9,56.2,19.66,83.22,1.44,4.5,6.09,4.57,No,Blue,Yes,1,6,263885.1559,0
5888,184006.5948,550,2.347380909,4,780.96,30,3.95,107.62,18.74,84.21,1.92,1.7,2.28,0.45,No,White,Yes,1,16,130074.7454,0
841,195998.6689,1351.19,2.201319593,2,122.85,9.69,9.45,32.84,8.79,95.59,1.43,7.25,4.87,3.64,No,White,No,1,17,252560.2971,0
86,255046.6856,897.34,1.538119098,3,465.82,29.83,5.01,64.15,27.25,91.53,1.18,5.1,1.69,4.08,No,Blue,Yes,1,16,116639.8566,0
5604,223834.2497,550,1.701726784,4,97.11,0.22,7.03,44.48,15.23,88.59,1.51,6.66,7.24,6.32,No,White,No,1,19,186737.0976,0
2467,203789.1138,550,1.709506186,3,274.94,36.12,6,45.06,0.59,97.96,1.33,2.65,4,3.69,No,Blue,No,1,21,149754.6459,0
2119,277255.8684,1427.16,3.151038282,3,158.07,14.57,10,50.85,9.89,91.81,1.81,8.77,3.56,3.73,No,Yellow,Yes,1,14,430257.3889,0
825,199128.6832,1231.15,2.152842578,2,376.56,9.22,4,92.63,25.07,86.27,2.41,6.29,5.41,3.29,No,Blue,Yes,1,5,111408.9852,1
5215,116731.4427,844.14,1.686999177,2,905.87,40.72,6.2,12.62,19.86,93.85,2.1,4.94,1.55,1.63,Yes,White,Yes,1,11,17194.31489,0
4670,268212.9448,550,3.242699714,5,551.36,48.43,7.3,91.32,16.36,90.16,2.21,5.19,6.12,6.1,No,Red,Yes,2,20,331910.059,1
2025,203979.1343,1085.16,1.07242002,3,483.46,69.14,3.71,14.44,46.72,99.9,1.41,7.24,5.65,6.09,Yes,Red,Yes,2,19,137424.6493,0
1043,269009.2878,807.11,3.421309922,4,134.11,26.15,9.07,33.18,0.22,95.84,1.11,6.44,4.19,1.77,No,White,Yes,1,18,372907.4637,0
2135,146166.2415,1082.1,1.728196092,2,249.98,19.5,6.4,35.97,25.34,90.32,1.79,5.15,5.65,6.53,No,White,No,1,21,123306.3616,0
6903,122975.5391,872.51,1.546485948,1,763.07,50.3,5.26,57.23,20.9,96.13,1.92,2.15,4.51,6.42,Yes,Yellow,No,1,16,25325.59878,0
4561,238884.6266,627.78,1.488729198,3,219.09,5.84,7.57,12.27,18.14,94.47,1.46,5.37,5.75,6.68,No,Blue,No,1,11,216202.937,0
4392,116809.1831,550,2.169073686,2,125.81,40.41,4.29,75.29,38.35,82.58,2.29,2.28,8.68,5.79,No,White,Yes,1,14,28130.53883,0
5817,267446.7827,550,1.146577118,4,952.15,51.97,6.99,14.32,9.84,92.79,1.21,6.16,8,7.99,Yes,Yellow,No,1,6,190866.0411,0
5892,270183.298,1136.53,1.123224629,2,29.91,52.44,4.26,68.95,10.64,93.94,1.37,4.57,8.59,6.62,Yes,Red,No,1,14,161395.8146,0
6819,269852.9375,707.61,2.216018434,2,560.06,35.34,6.69,39.35,14.82,87.85,1.08,4.77,4.12,5.08,No,White,Yes,1,10,191763.5425,0
597,249815.1871,1592.1,1.884257528,2,134.74,55.69,8.92,14.77,12.04,92.38,1.86,4.14,8.43,7.24,No,Red,No,1,2,234709.9372,1
449,147724.0952,742.07,1,3,865.78,43.01,4.24,61.23,50.05,96.97,1.62,2.85,7.17,5.56,No,Green,Yes,1,14,26011.84819,0
867,267549.2592,1211.19,1,4,391.27,50.28,8.29,6.11,19.9,90.83,1.46,3.67,9.48,6.9,Yes,Blue,No,1,20,280437.8951,0
136,172692.171,550,2.611916545,1,290.28,17.7,5.14,5.79,16.49,89.02,1.02,3.71,10,6.44,No,White,No,1,9,81668.28711,1
3242,192757.0135,906.34,3.277387326,1,344.42,33.35,5.86,80.36,19.6,99.06,1.33,8.19,3.9,6.95,No,Red,Yes,1,15,190107.0557,0
1751,134596.131,550,1,4,347.77,56.08,8.13,76.54,40.98,88.46,1.55,1.01,4.62,3.89,No,Green,No,1,16,65943.93666,0
5415,126288.3214,612.75,1,4,361.9,21.8,4.95,88.59,10.54,91.56,1.77,1.86,4.62,7.78,Yes,Red,No,1,13,54109.40558,0
2342,184577.109,550,1.610757844,4,215.85,3.22,8.24,97.64,13.24,99.9,2.1,5.31,2.26,4.66,No,White,No,1,11,196078.8296,0
6349,220430.4193,1127.92,2.834585205,2,586.47,28.67,7.02,4.5,45.03,92.94,1.58,6.58,7.72,9.95,No,Blue,Yes,2,19,272396.5937,0
2748,174607.7591,550,2.546740192,3,402.61,63.25,4.53,119.05,37.86,93.91,2.15,4.29,7.06,2.07,No,Blue,No,1,27,121914.7166,0
1934,222597.6752,618.1,2.254378747,3,698.28,17.55,6.4,114.43,37.75,99.9,2.01,6.15,7.18,5.95,No,Yellow,No,1,10,168069.2967,0
5731,145468.7412,726.25,2.638326541,2,356.7,23.36,6.42,40.62,15.59,75.67,0.99,5,2.16,3.53,No,Blue,Yes,1,23,80249.68749,0
6553,194094.7255,992.13,1.385731215,1,387.39,33.73,2.56,149.37,32.62,92.98,1.38,2.12,5.46,4.96,No,Yellow,No,1,10,121533.3455,0
2947,210775.7641,1413.7,1.964024489,3,148.98,18.53,6.3,106.46,2.74,99.8,2.15,4.34,0.98,2.66,No,Yellow,Yes,1,13,275282.2881,0
5254,258308.4169,860.54,2.367229102,3,525.04,23.29,5.81,123.1,21.53,96.77,1.6,4.7,8.28,10,No,Green,No,1,15,191561.7763,0
6716,136314.9004,550,1,2,743.46,49.68,5.07,50.21,24.7,96.97,0.73,5.09,5.09,2.54,No,White,Yes,1,25,93880.29821,0
327,158586.5965,550,1.924803598,3,182.65,19.69,2.83,113.37,37.74,99.9,0.78,2.75,3.13,5.37,No,Red,Yes,1,21,198064.7471,0
4961,105428.4652,550,1.062691213,3,149.27,37.61,6.78,62.67,48.44,90.93,1.92,3.76,2.61,7.81,No,Green,No,1,13,12445.22934,0
1529,141089.2376,550,2.213929011,3,89.67,44.39,4.13,43.52,6.08,93.45,2.04,0.17,2.95,3.81,No,Blue,No,1,9,112890.4314,0
5401,168112.9189,1060.34,1.20567534,2,256.31,52.23,6.18,55.53,11.38,86.27,1.25,4.38,4.89,6,Yes,Green,Yes,1,17,83017.64775,1
839,204927.6177,550,2.136819373,2,214.34,62.61,7.34,29.44,19.47,99.72,2.16,5.9,5.83,4.44,No,White,No,1,18,119891.759,0
1374,235053.9275,990.97,1,3,209.96,62.61,4.36,83.92,22.58,87.71,1.91,4.62,7.22,7.65,No,Yellow,No,1,9,197311.5545,0
120,209382.3033,762.27,2.143419262,3,545.06,27.68,5.38,60.25,20.37,86.13,1.73,2.62,7.8,7.31,No,Blue,No,1,13,134129.1809,0
5567,235364.9007,575.16,2.295370006,3,829.79,42.17,5.74,61.99,22.33,94.51,1.44,4.03,0.2,6.09,No,Blue,No,1,10,168791.315,0
635,255145.0835,967.51,1.841319858,3,204.59,22.47,9.66,0.53,20.39,98.13,2.35,6.57,8.55,8.8,No,Yellow,No,1,7,119207.6603,0
2394,138546.8422,550,1,3,526.23,11.2,6.85,22.15,10.06,90.13,1.88,2.57,4.23,5.1,No,Green,No,2,26,67054.17879,0
4936,137651.9782,835.59,1.316206099,1,364.12,13.86,6.89,30.44,32.87,95.52,1.31,4.75,3.82,5.32,No,White,No,1,11,38805.6409,0
3052,208564.8321,550,1.635596376,3,28.14,56.27,5.93,32.37,27.74,95.6,1.78,5.31,3.33,7.29,No,Blue,No,1,14,299134.3627,0
4581,259399.4509,557.97,1.939237537,3,214.17,13.79,6.14,112.75,7.06,92.91,2.3,6.31,5.77,5.58,No,Red,Yes,1,5,150855.3204,0
1231,210617.1296,1053.75,1.682396976,3,357.8,30.95,8.41,105.75,22.85,96.03,1.23,5.08,8.61,6.28,Yes,Blue,No,1,18,200795.7525,0
994,108036.1452,550,2.297351344,1,467.4,6.44,7.16,72.96,16.13,91.98,1.49,3.61,10,6.59,No,Yellow,No,1,25,5228.463946,0
4493,274890.2237,1094.63,1.183750615,3,1085.71,54.08,3.78,52.65,14.2,92.44,1.52,4.26,4.69,7.19,No,Yellow,No,1,16,233459.4487,0
5537,210296.1478,1460.2,1.195630783,2,606.25,57.54,6.4,56.09,26.73,88.29,1.95,3.18,9.05,5.96,No,Red,No,1,10,176420.5461,1
5840,266078.998,1856.18,3.158665922,2,552.05,7.26,5.63,22.68,7.81,99.04,1.25,7.56,4.89,4.8,No,Yellow,No,1,21,321859.3512,0
1706,168100.8249,828.83,2.270852329,2,65.86,39.8,3.09,1.69,31.84,92.15,1.15,4.78,1.58,4.27,No,Red,No,1,10,93677.63653,0
4332,146397.9284,603.44,1,3,669.58,32.85,7.61,27.16,21.44,99.9,0.63,6.41,7.9,8.47,No,Red,Yes,1,12,76129.12326,1
3512,164139.0562,1006.78,1,2,585,9.14,3.07,1.5,11.13,85.72,1.17,2.12,4.75,2.89,No,Red,No,1,13,119529.484,0
483,252095.495,932.47,1,3,48.82,38.88,5,35.65,39.16,92.36,1.15,4.62,7.06,4.1,Yes,Yellow,Yes,1,18,339470.2015,1
898,245104.5692,873.9,1.853306629,3,232.09,41.15,4.96,56.28,37.71,87.92,2.37,1.52,1.66,2.65,No,Blue,No,1,19,134559.8973,0
6286,212846.8827,771.94,1,3,251.07,46.25,5.66,47.86,9.99,91.96,1.31,1.89,7.19,4.98,No,Blue,Yes,1,20,164870.3723,0
4127,218535.876,818.16,2.2126038,2,652.94,16.28,7.61,12.9,20.93,95.68,0.94,5.73,7.88,9.42,Yes,Blue,No,1,17,212660.6431,0
6023,264687.482,1480.25,1,3,104.53,20.92,8.57,58.01,7.37,92.3,1.26,2.73,4.16,6.7,Yes,Blue,Yes,1,12,245710.0525,0
4469,260289.4025,1168.53,1.704767672,2,723.13,46.7,5.65,59.15,16.33,99.9,1.18,1.96,1.9,4.43,Yes,Green,No,1,2,130076.8798,0
5946,177565.4235,676.73,1.543180965,2,51.05,31.93,3.82,88.68,27.47,90.24,1.46,3.45,2.5,1.11,Yes,Yellow,No,1,9,69362.60978,0
2376,192100.1045,879.37,1,3,738.28,3.07,9.59,37.04,18.6,98.33,2.35,4.42,7.18,5.33,No,White,No,1,10,232184.4505,0
5763,200834.2875,550,1,4,322.67,22.88,7.85,50,21.17,92.84,2.62,5.23,4.09,7.15,No,Red,Yes,1,14,117863.8929,0
5,208725.8216,614.91,1.757373742,2,782.71,63.76,7.68,22.15,15.01,99.9,1.88,3.92,4.27,5.82,No,Blue,No,2,28,142189.9214,0
1731,176927.042,550,1,4,430.55,39.64,4.95,57.27,16.27,84.3,1.66,4.88,1.63,7.45,No,Red,Yes,1,20,74580.13877,0
5314,103278.1342,1504.11,1,2,175.54,20,7.1,35.8,36.01,96.69,0.8,1.3,3.06,4.21,No,Yellow,No,1,12,19393.29249,0
6755,152349.6387,550,1,4,231.56,62.76,7.37,25.23,23.98,99.9,0.96,3.04,2.51,6.72,No,Green,Yes,1,13,67556.18777,0
4508,111897.733,550,1.055519184,2,712.54,5.47,5.73,18.44,10.86,95.68,1.2,3.05,8.81,9.62,Yes,Green,No,1,16,9325.027649,0
4365,227345.9975,1068.57,2.315923079,3,310.47,17.17,8,32.5,15.93,94.22,1.59,7.35,4.82,4.49,No,Yellow,No,2,28,199402.5745,0
3949,104284.4088,1199.58,1.358450654,1,352.55,66.7,7.25,126.89,7.97,90.84,1.85,1.44,6.79,3.27,No,Yellow,No,1,12,22365.90332,0
3029,155639.2817,550,1,4,447.05,34.96,6.18,2.39,4.72,83.56,1.25,0.9,1.5,5.61,No,White,Yes,1,10,74706.66901,0
1800,209759.2238,726.54,2.115998555,3,547.76,32.81,7.43,26.82,31.74,95.99,1.78,2.59,5.46,4.45,No,White,No,1,25,137627.9615,1
1175,209841.1212,1019.02,2.11975362,3,715.25,33.37,7.01,58.16,50.13,83.17,0.83,2.05,5.8,4.74,No,Blue,Yes,2,37,110514.3142,0
4212,229456.1673,586.53,1.026596463,3,880.07,2.47,5.54,81.83,16.9,99.9,1.67,3.45,0.59,1.84,No,White,No,1,10,105267.2963,1
2246,206029.5987,1004.05,2.900746272,2,412.04,16.66,6.11,14.03,1.58,99.9,1.25,4.07,3.72,5.17,No,White,No,1,9,176727.475,0
2633,189457.1494,712.07,1.246323881,1,682.1,40.81,2.81,69.29,20.17,86.59,2.22,0.81,1.57,3.62,No,Red,Yes,1,18,209713.4368,0
4932,166673.7965,925.34,1.018620531,2,789.6,42.58,6.9,24.8,15.1,95.45,2.12,5.03,4.59,6.16,No,Green,No,1,18,77768.09868,0
801,232799.37,1226.69,1.727044024,4,341.57,39.68,7.54,7.97,3.07,99.46,2.22,2.2,6.14,8.4,No,White,Yes,1,22,298820.3115,0
6075,228139.8188,682.98,2.783761966,3,1013.88,33.14,6.62,72.61,5.57,89.49,1.29,5.18,8.5,7.57,No,Red,No,1,15,193860.7647,0
2788,106958.5657,668.91,1.827757647,2,701.99,30.27,5.92,43.74,31.11,99.9,1.52,3.18,6.69,6.25,Yes,Red,Yes,1,13,9386.799631,0
1152,198868.8431,683.19,1,3,293.02,30.63,7.86,59.58,23.7,97.63,0.49,6.01,3.56,5.23,No,Yellow,No,1,8,318268.9499,0
4403,269419.3537,799.4,1.624150563,3,458.46,0.65,6.07,81.22,23.08,92.83,0.57,2.7,7,5.91,No,Blue,No,1,16,221503.7505,0
119,197143.7222,568.77,1.537050762,3,58.05,75,4.49,0.02,6.3,87,1.9,4.77,5.77,4.71,No,Green,No,1,14,166080.2134,0
189,247938.1754,588.65,4.046911078,3,577.26,24.47,7.4,53.95,12.29,87.31,1.53,5.03,5.19,7.96,No,Green,Yes,1,5,363555.3124,0
6641,254732.3594,1459.44,1,4,807.54,23.28,5.93,23.63,14.21,89.43,1.7,4.8,3.2,5.7,No,Red,Yes,2,46,402405.7518,0
1712,173230.4008,1243.54,1.295624367,3,511.24,53.02,8.04,38.65,11.35,99.69,1.34,3.32,9.98,9.98,No,White,Yes,1,11,193862.9096,0
4624,171317.9705,550,1.175114239,3,652.12,17.89,7.24,85.32,42.83,85.78,2.44,5.33,3.55,3.45,Yes,Blue,No,1,16,83060.39447,0
1772,229290.5403,550,1,3,482.35,49.75,8.49,7.33,24.96,89.01,0.59,6.2,4.02,6.87,No,Yellow,No,1,23,187364.1829,0
1817,113742.3577,550,2.200440934,3,477.41,33.41,7.98,55.01,18.13,97.72,0.73,2.38,3.81,2.96,Yes,Yellow,No,1,18,54162.40591,0
3543,255087.7075,561.16,1,5,497.27,35.22,10,1.21,34.8,88.3,1.2,6.41,9.19,9.04,No,Red,Yes,1,19,357658.254,0
2918,197180,1109.85,1.900579874,2,265.66,21.7,6.72,46.62,8.9,94.68,0.92,6.63,4.65,2.15,Yes,Blue,No,1,11,188736.5767,0
2999,172082.2746,1253.45,1.500422648,3,670.26,21.08,7.39,108.57,17.58,96.23,1.48,4.83,4.26,2.47,Yes,White,Yes,1,17,142577.3832,0
6140,201622.4738,1198.92,1,2,376.65,0.89,2.47,17.51,23.58,94.6,0.71,3.18,2.15,4.88,No,Blue,No,1,9,82753.07652,0
1419,182530.0161,938.02,1,3,130.91,22.04,7.07,19.66,23.46,94.91,1.66,4.66,4.07,7.57,No,Blue,No,2,22,112062.5659,1
5432,239373.3608,1083.87,3.084012401,2,156.66,25.99,9.39,27.67,17.99,95.43,0.91,7.3,5.83,6.74,Yes,Red,No,1,19,321002.4028,0
2809,107538.0376,671.51,1,2,325.08,31.88,4.82,15.21,13.73,95.14,1.55,1.3,3.2,3.97,No,Blue,Yes,1,14,12513.75577,0
3942,167051.6335,693.49,1,3,558.93,52.08,3.57,21.29,22.61,92.49,2.68,4.09,1.83,3.81,No,Green,Yes,1,9,144311.6148,0
2924,234106.633,1408.17,1,2,104.69,51.51,6.75,11.51,0.21,99.67,2.08,7.21,3.43,7.12,No,Blue,No,1,12,153802.9374,0
6002,248951.658,767.36,1,4,546.27,20.76,8.83,14.49,0.86,86.1,1.71,6.18,9.38,9.85,Yes,Red,No,1,10,174388.173,0
2408,194173.556,1327.5,1.585333637,4,379.51,35.7,8.7,1.48,10.82,99.9,1.45,4.96,0.9,4.88,No,Green,Yes,1,22,224234.871,0
5785,203461.3509,683.26,1.424292051,2,584.54,37.97,5.04,61.99,8.29,91.95,0.57,2.1,4.03,4.15,No,White,No,1,11,74144.29576,0
766,173453.0226,586.27,1,4,468.91,18.49,8.54,33.13,39.04,94.06,1.59,5.77,1.61,4.4,No,White,Yes,1,17,145373.9594,0
6904,237167.5462,629.33,1,1,759.14,23.45,3.74,17.65,45.29,89.29,2.37,3.51,8.59,3.73,Yes,Green,Yes,2,24,140266.7015,1
6828,177048.5506,550,2.267335366,3,183.94,37.1,6.95,67.96,41.71,99.9,1.93,2.44,10,6.82,Yes,Green,No,1,17,155731.237,0
4924,168251.1936,550,1.618054583,1,205.89,22.5,4.98,51.13,18.35,92.24,0.22,0.34,0.72,4.68,No,Yellow,Yes,1,13,158123.3829,0
6426,241167.3799,759.96,4.326870364,3,576.92,19.22,2.38,48.31,17.47,91.24,1.8,2.62,4.61,3.45,No,White,Yes,1,23,164798.1988,1
6616,239650.1284,687.13,1.400446619,3,439.45,5.77,5.47,17.68,7.31,89.79,1.61,3.46,7.72,5.38,No,Green,Yes,1,11,178633.0214,0
5422,223898.8248,607.97,1.335726763,3,1038.68,5.38,7.19,15.06,1.98,95.96,1.62,5.7,5.23,5.06,Yes,White,Yes,1,10,263677.9399,0
4954,207669.4441,965.55,3.013962059,3,497.96,9.24,7.82,35.47,22.46,99.43,1,4.4,3.91,5.75,Yes,White,No,1,13,266008.3669,0
644,100792.618,550,1.849537848,2,310.34,27.04,3.38,50.77,31.43,92,2.1,6.38,8.3,7.7,No,White,No,1,8,18197.85811,0
3926,230983.1464,550,1.893325297,4,617.07,57.36,7.97,61.35,21.62,95.78,1.66,4.01,10,5.92,No,Yellow,Yes,1,12,249769.3938,0
4464,100335.4517,550,3.126635075,2,854.8,47.34,4.73,14.06,0.1,94.07,2.51,4.58,6.05,5.23,No,Blue,Yes,2,17,9687.4976,0
1015,144716.443,550,1.289955978,2,189.21,40.61,4.41,72.05,30.93,91.91,1.9,1.86,4.72,4.61,No,Blue,Yes,1,11,54355.99297,0
4394,146453.1937,550,1.082281672,2,508.93,56.96,5.59,54.31,13.85,99.9,2.58,3.8,0.79,5.12,No,Green,Yes,1,22,78899.89327,0
2316,148845.0637,647.66,2.903394687,2,367.76,4.44,8.68,19.34,19.02,98.24,0.74,4.44,5.52,4.14,No,White,No,1,12,118643.5641,0
6878,217689.4574,550,1,1,189.61,52.14,5.46,109.39,44.97,92.3,1.3,3.77,8.38,6.3,No,Blue,Yes,1,19,119853.3768,0
3573,235370.7429,1662.26,1,2,397.11,39.39,7.78,83.02,29.95,96.45,1.47,6.4,7.5,5.09,No,White,No,1,9,162894.7123,0
1602,149978.7022,675.68,1,2,345.13,13.41,5.07,87.16,14.24,90.07,1.6,3.42,3.86,1.76,No,Green,Yes,1,20,96778.96605,0
6328,168746.1723,550,2.072036298,3,567.83,47.71,7.01,87.98,14.47,95.14,1.64,6.15,6.16,4.53,No,Yellow,Yes,1,6,187908.5068,0
5635,147760.8634,550,1.295570261,2,977.1,75.51,5.51,5.05,11.81,94.83,1.72,1.89,9.07,7.66,No,Blue,No,2,37,101742.5656,0
5815,103947.6295,550,1,3,245.38,12,6.75,45.91,18.71,83.68,2.05,0.86,9.59,6.62,No,Yellow,Yes,1,10,19465.29387,0
2912,257115.8606,798.52,2.007352347,2,402.75,39.07,6.45,77.18,2.67,88.7,1.8,4.2,4.37,4.36,No,White,No,2,19,154060.5359,0
5661,180264.3626,550,1.475696457,2,40.9,37.83,7.17,71.38,29.67,91.63,1.99,3.67,9.75,5.78,Yes,Red,Yes,1,18,91576.34151,0
732,195341.3991,1450.43,1,2,892.14,25.04,6.95,2.39,9.53,96.16,1.28,5.12,2.1,4.41,No,Yellow,No,1,21,148084.1292,0
4714,206088.2827,550,1,4,256.67,8.54,6.15,142.26,7.9,98.6,0.61,3.96,6.45,8.7,Yes,Yellow,Yes,2,40,134818.6463,0
1727,245413.2988,550,1.969694959,4,710.67,45.21,9.26,45.91,31.41,81.17,2.07,4.53,4.21,8.54,No,White,No,2,53,248829.5324,1
4367,214391.3055,1283.06,1.578836827,3,108.24,51.64,8.06,50.41,5.6,91.4,1.94,4.63,5.25,6.58,No,Red,No,1,21,255199.7603,1
4381,154724.0955,550,2.050944042,3,448.08,20.53,2.96,47.05,14.87,96.44,1.84,2.83,7.88,6.01,No,Green,No,1,24,125433.4053,0
4377,220567.8738,1056.4,2.551037108,2,474.16,44.32,5.34,97.05,27.43,93.99,1.32,5.81,9.35,4.95,No,Red,No,1,14,333841.0811,0
1643,240754.6703,550,2.696962723,3,31.81,42.39,6.41,131.09,11.39,99.9,1.04,6.42,5.01,6.37,No,Red,No,1,14,253004.762,0
1510,107785.5137,550,1,3,316.28,32.55,4.56,58.96,26.33,91.82,1.5,2.32,3.94,3.79,Yes,White,Yes,1,1,32505.21158,0
4505,162537.203,909.84,1.200647068,3,207.15,73.54,5.34,91.54,24.16,94.42,1.29,4.03,2.02,5.9,No,Yellow,No,1,36,63020.29509,0
1034,164309.6409,550,1.755986389,3,458.77,28.06,6.39,131.75,35.61,86.7,1.78,4.82,4.24,5.18,No,Yellow,Yes,1,18,189470.2825,1
5913,244850.0049,846.6,1.993574404,3,475.88,9.77,7.36,85.61,17.11,98.38,1.89,2.97,8.39,4.85,No,Yellow,No,1,16,181594.9127,0
2428,118104.4673,550,1,2,744.78,23.32,4.63,48.56,18.28,92.56,0.91,3.81,3.1,4.83,No,Blue,Yes,1,19,52119.36358,0
2243,163532.6969,782.04,2.24091868,2,463.51,52.54,6.15,24.74,32.58,99.9,2.05,4.05,1.38,4.8,No,White,Yes,1,0,117991.0048,0
6825,149985.9048,550,2.193446985,3,13.99,4.24,7.88,14.05,35.29,93.91,1.51,3.39,6.62,7.36,Yes,Blue,No,1,11,60408.39275,1
2888,137956.9998,1006.91,2.123836205,1,850.51,44.09,6.59,29.67,22.23,97.67,1.73,5.44,5.59,7.21,No,Yellow,Yes,1,21,104903.9468,0
2705,204444.2675,550,2.259059918,2,710.52,43.63,5.04,67.01,27.19,85.83,1.05,0.84,0.17,5.53,No,White,No,2,6,122271.0407,0
5984,218397.4733,550,2.998706867,4,1008.69,2.44,7.29,18.18,8.28,93.09,2.42,6.64,6.92,9.07,No,Blue,No,1,4,300413.5599,0
4135,118533.4498,595.93,1.463754412,2,337.24,53.86,3.47,64.66,12.68,90.4,1.91,2.36,1.17,4.49,No,Blue,No,1,10,41148.38872,0
275,157820.79,550,1.098212074,2,678.37,2.88,9.72,66.75,46.7,97.92,1.15,6.01,9.6,5.94,No,Yellow,No,2,23,60396.85087,0
6171,183793.3108,550,1.895133109,2,135.79,36.96,7.56,27.28,15.68,82.09,0.87,1.11,3.62,4.25,Yes,Blue,No,1,10,126671.0039,0
2849,150876.3169,723.76,1.291598875,3,503.45,20.68,7.61,35.17,2.55,85.87,1.27,3.4,5.6,5.46,Yes,Green,No,1,5,110151.335,0
2011,229907.5308,550,3.3251668,4,1035.56,32.58,6.41,99.66,21.06,88.13,1.33,2.88,5.44,4.55,No,Red,Yes,1,9,214999.4691,0
6294,255152.0647,919.36,2.622515074,2,584.2,7.15,5.43,23.44,2.48,91.28,1.44,5.82,6.39,6.38,Yes,Red,Yes,1,10,148379.2319,0
3057,126778.5049,1398.37,2.080553313,2,865.6,28.5,5.63,30.62,11.06,89.5,2.17,3.47,0.05,1.15,Yes,Green,No,1,11,73909.96068,0
4576,143602.3822,550,1.362745346,4,189.21,36.8,5.29,24.34,8.64,86.38,2.33,3.88,8.86,2.81,Yes,Yellow,Yes,1,18,83277.7123,0
5127,129581.9276,550,1,2,383.09,21.53,3.68,60.41,10.2,96.3,2.18,3.21,7.66,7.67,No,White,No,1,21,41672.59779,0
4255,268997.6092,769.22,2.062418033,3,253.26,16.83,3.95,75.27,18.98,86.2,2.28,2.5,4.73,5.95,No,White,Yes,2,24,200613.204,1
1799,254658.8327,550,2.019821314,3,761.48,14.72,5.14,10.69,46.74,94.01,1.38,6.49,6.99,5.35,No,Blue,No,1,11,149272.1084,0
1608,228166.625,795.85,1,4,470.16,44.62,5.19,52.44,21.81,98.08,1.16,5.76,4.8,4.81,No,Green,No,1,9,227924.5633,0
3556,106573.5554,958.52,2.017326609,1,856.39,36.15,4.32,16.04,16.98,87.6,1.49,3.02,6.65,5.12,Yes,Blue,No,1,10,35478.01804,0
3181,262084.584,818.79,1,5,897.01,7,9.72,67.91,29.5,99.9,1.35,8.61,4.37,7.67,Yes,Green,No,1,8,272647.8402,0
5831,215340.6198,550,1,2,1129.59,33.31,4.53,145.51,40.53,92.32,1.35,3.27,4.04,5.24,Yes,Green,No,2,28,118040.6465,0
6152,268209.7012,1110.08,1.662208695,4,856.25,32.27,6.53,23.23,6.64,96.21,2.09,3.68,1.5,6.16,No,Green,Yes,1,15,259626.2449,1
5486,254220.8671,712.47,1.989688885,3,505.03,39.42,7.62,68.85,20.97,96.19,2.02,6.67,8.51,6.45,Yes,Blue,No,1,6,137793.5529,0
5877,167115.5675,746.57,3.584063214,2,545.5,26.32,7.52,95.02,8.89,94.39,1.24,3.48,7.68,4.69,Yes,Blue,No,1,9,201892.6273,0
6425,239748.4523,678.96,1.69632144,3,359.9,11.45,5.97,6.65,4.07,86.27,1.79,3.83,8.46,8.3,No,Blue,No,1,18,306358.7502,0
5406,177035.7517,1078.68,1,3,318.63,46.54,5.5,46.9,14.24,91.13,1.6,3.98,2.51,6.58,No,Red,Yes,1,16,123213.8792,0
2182,113180.9897,763.62,1,2,307.43,25.33,4.21,49.32,34.84,93.57,1.37,1.19,6.99,6.09,No,White,No,1,15,25249.89958,0
1550,271519.0458,1209.01,2.51544318,2,467.9,12.94,7.17,4.93,7.97,88.04,1.08,4.59,8.25,7.18,No,Red,Yes,1,12,272168.7346,1
3362,173059.6361,1244.67,1,3,439.03,47.68,4.96,159.26,3.92,96.5,2.25,3.56,4.97,6.82,No,Green,Yes,2,18,202977.2281,0
696,171925.6082,550,1,3,196.71,39.53,1.42,83.06,3.15,96.03,1.44,5.45,2.58,5.54,No,Blue,No,1,10,87667.44339,0
